annee;atc2;l_atc2;region;boites;population;boites_pour_1000
2016;P03;PYRETHRINES;93;45835;5021928;9
2016;R01;PREPARATIONS NASALES;11;5967873;12117132;493
2016;R01;PREPARATIONS NASALES;24;1113480;2577866;432
2016;R01;PREPARATIONS NASALES;27;1286399;2818338;456
2016;R01;PREPARATIONS NASALES;28;1611018;3335929;483
2016;R01;PREPARATIONS NASALES;32;4132604;6006870;688
2016;R01;PREPARATIONS NASALES;44;3030582;5555186;546
2016;R01;PREPARATIONS NASALES;52;1468379;3737632;393
2016;R01;PREPARATIONS NASALES;53;1406310;3306529;425
2016;R01;PREPARATIONS NASALES;75;2766586;5935603;466
2016;R01;PREPARATIONS NASALES;76;2945933;5808435;507
2016;R01;PREPARATIONS NASALES;84;3243010;7916889;410
2016;R01;PREPARATIONS NASALES;93;2779231;5021928;553
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;11;7930978;12117132;655
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;24;1873500;2577866;727
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;27;2103150;2818338;746
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;28;3029940;3335929;908
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;32;5619325;6006870;935
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;44;4618288;5555186;831
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;52;2440888;3737632;653
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;53;2691560;3306529;814
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;75;4966395;5935603;837
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;76;4592797;5808435;791
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;84;5328296;7916889;673
2016;R03;MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES;93;4700513;5021928;936
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;11;3147222;12117132;260
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;24;751524;2577866;292
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;27;1037296;2818338;368
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;28;1303295;3335929;391
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;32;4230575;6006870;704
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;44;2925506;5555186;527
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;52;897264;3737632;240
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;53;886811;3306529;268
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;75;1826201;5935603;308
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;76;1978341;5808435;341
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;84;1935262;7916889;244
2016;R05;MEDICAMENTS DU RHUME ET DE LA TOUX;93;1963900;5021928;391
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;11;8159354;12117132;673
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;24;1704004;2577866;661
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;27;1722338;2818338;611
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;28;2461343;3335929;738
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;32;4801105;6006870;799
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;44;3570845;5555186;643
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;52;2154429;3737632;576
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;53;2066830;3306529;625
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;75;4118903;5935603;694
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;76;4064826;5808435;700
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;84;4612460;7916889;583
2016;R06;ANTIHISTAMINIQUES A USAGE SYSTEMIQUE;93;3998051;5021928;796
2016;R07;AUTRES MEDICAMENTS DE L'APPAREIL RESPIRATOIRE;11;140;12117132;0
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;11;12715331;12117132;1049
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;24;2602435;2577866;1010
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;27;2565453;2818338;910
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;28;3187157;3335929;955
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;32;5912657;6006870;984
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;44;5190852;5555186;934
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;52;3480451;3737632;931
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;53;3684920;3306529;1114
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;75;6237551;5935603;1051
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;76;7076214;5808435;1218
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;84;7342396;7916889;927
2016;S01;MEDICAMENTS OPHTALMOLOGIQUES;93;7736665;5021928;1541
2016;S02;MEDICAMENTS OTOLOGIQUES;11;1020553;12117132;84
2016;S02;MEDICAMENTS OTOLOGIQUES;24;185815;2577866;72
2016;S02;MEDICAMENTS OTOLOGIQUES;27;213558;2818338;76
2016;S02;MEDICAMENTS OTOLOGIQUES;28;275662;3335929;83
2016;S02;MEDICAMENTS OTOLOGIQUES;32;725362;6006870;121
2016;S02;MEDICAMENTS OTOLOGIQUES;44;521756;5555186;94
2016;S02;MEDICAMENTS OTOLOGIQUES;52;249878;3737632;67
2016;S02;MEDICAMENTS OTOLOGIQUES;53;231147;3306529;70
2016;S02;MEDICAMENTS OTOLOGIQUES;75;501177;5935603;84
2016;S02;MEDICAMENTS OTOLOGIQUES;76;541430;5808435;93
2016;S02;MEDICAMENTS OTOLOGIQUES;84;578829;7916889;73
2016;S02;MEDICAMENTS OTOLOGIQUES;93;561077;5021928;112
2016;V01;ALLERGENES;11;37802;12117132;3
2016;V01;ALLERGENES;24;12536;2577866;5
2016;V01;ALLERGENES;27;13185;2818338;5
2016;V01;ALLERGENES;28;13028;3335929;4
2016;V01;ALLERGENES;32;15378;6006870;3
2016;V01;ALLERGENES;44;24978;5555186;4
2016;V01;ALLERGENES;52;22683;3737632;6
2016;V01;ALLERGENES;53;12144;3306529;4
2016;V01;ALLERGENES;75;33608;5935603;6
2016;V01;ALLERGENES;76;36154;5808435;6
2016;V01;ALLERGENES;84;54203;7916889;7
2016;V01;ALLERGENES;93;15675;5021928;3
2016;V03;TOUS AUTRES MEDICAMENTS;11;274820;12117132;23
2016;V03;TOUS AUTRES MEDICAMENTS;24;32734;2577866;13
2016;V03;TOUS AUTRES MEDICAMENTS;27;37892;2818338;13
2016;V03;TOUS AUTRES MEDICAMENTS;28;53106;3335929;16
2016;V03;TOUS AUTRES MEDICAMENTS;32;128130;6006870;21
2016;V03;TOUS AUTRES MEDICAMENTS;44;104144;5555186;19
2016;V03;TOUS AUTRES MEDICAMENTS;52;54571;3737632;15
2016;V03;TOUS AUTRES MEDICAMENTS;53;43843;3306529;13
2016;V03;TOUS AUTRES MEDICAMENTS;75;81386;5935603;14
2016;V03;TOUS AUTRES MEDICAMENTS;76;89061;5808435;15
2016;V03;TOUS AUTRES MEDICAMENTS;84;149851;7916889;19
2016;V03;TOUS AUTRES MEDICAMENTS;93;116008;5021928;23
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;11;124322;12117132;10
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;24;15146;2577866;6
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;27;17173;2818338;6
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;28;18616;3335929;6
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;32;38875;6006870;6
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;44;43838;5555186;8
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;52;16965;3737632;5
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;53;20876;3306529;6
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;75;34007;5935603;6
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;76;50648;5808435;9
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;84;67026;7916889;8
2016;V04;MEDICAMENTS POUR DIAGNOSTIC;93;51608;5021928;10
2016;V08;PRODUITS DE CONTRASTE;11;1106909;12117132;91
2016;V08;PRODUITS DE CONTRASTE;24;245008;2577866;95
2016;V08;PRODUITS DE CONTRASTE;27;241967;2818338;86
2016;V08;PRODUITS DE CONTRASTE;28;293945;3335929;88
2016;V08;PRODUITS DE CONTRASTE;32;659509;6006870;110
2016;V08;PRODUITS DE CONTRASTE;44;467136;5555186;84
2016;V08;PRODUITS DE CONTRASTE;52;285136;3737632;76
2016;V08;PRODUITS DE CONTRASTE;53;244811;3306529;74
2016;V08;PRODUITS DE CONTRASTE;75;501774;5935603;85
2016;V08;PRODUITS DE CONTRASTE;76;556871;5808435;96
2016;V08;PRODUITS DE CONTRASTE;84;701075;7916889;89
2016;V08;PRODUITS DE CONTRASTE;93;611070;5021928;122
2015;A01;PREPARATIONS STOMATOLOGIQUES;11;4166141;12082144;345
2015;A01;PREPARATIONS STOMATOLOGIQUES;24;767336;2578592;298
2015;A01;PREPARATIONS STOMATOLOGIQUES;27;786839;2820940;279
2015;A01;PREPARATIONS STOMATOLOGIQUES;28;1101042;3339131;330
2015;A01;PREPARATIONS STOMATOLOGIQUES;32;2458159;6009976;409
2015;A01;PREPARATIONS STOMATOLOGIQUES;44;1961809;5559051;353
2015;A01;PREPARATIONS STOMATOLOGIQUES;52;1109886;3718512;298
2015;A01;PREPARATIONS STOMATOLOGIQUES;53;992081;3293850;301
2015;A01;PREPARATIONS STOMATOLOGIQUES;75;2177305;5911482;368
2015;A01;PREPARATIONS STOMATOLOGIQUES;76;2470856;5774185;428
2015;A01;PREPARATIONS STOMATOLOGIQUES;84;2508480;7877698;318
2015;A01;PREPARATIONS STOMATOLOGIQUES;93;2586728;5007977;517
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;11;16087634;12082144;1332
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;24;4152922;2578592;1611
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;27;4340213;2820940;1539
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;28;5172809;3339131;1549
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;32;10327867;6009976;1718
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;44;8722219;5559051;1569
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;52;4456770;3718512;1199
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;53;4577024;3293850;1390
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;75;9779619;5911482;1654
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;76;9118042;5774185;1579
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;84;10104741;7877698;1283
2015;A02;MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE;93;9697820;5007977;1936
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;11;9080995;12082144;752
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;24;2154566;2578592;836
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;27;2277296;2820940;807
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;28;2754576;3339131;825
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;32;6300631;6009976;1048
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;44;4976000;5559051;895
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;52;2450889;3718512;659
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;53;2148943;3293850;652
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;75;6180639;5911482;1046
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;76;5191736;5774185;899
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;84;5448809;7877698;692
2015;A03;MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX;93;5986074;5007977;1195
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;11;893811;12082144;74
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;24;214491;2578592;83
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;27;264714;2820940;94
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;28;291281;3339131;87
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;32;661412;6009976;110
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;44;526053;5559051;95
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;52;245605;3718512;66
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;53;244571;3293850;74
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;75;567972;5911482;96
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;76;582813;5774185;101
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;84;569842;7877698;72
2015;A04;ANTIEMETIQUES ET ANTINAUSEEUX;93;567631;5007977;113
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;11;411715;12082144;34
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;24;93152;2578592;36
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;27;107134;2820940;38
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;28;110578;3339131;33
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;32;283530;6009976;47
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;44;262901;5559051;47
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;52;95561;3718512;26
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;53;124474;3293850;38
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;75;277004;5911482;47
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;76;315711;5774185;55
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;84;350738;7877698;45
2015;A05;THERAPEUTIQUE HEPATIQUE ET BILIAIRE;93;433685;5007977;87
2015;A06;LAXATIFS;11;6746764;12082144;558
2015;A06;LAXATIFS;24;1756895;2578592;681
2015;A06;LAXATIFS;27;1737360;2820940;616
2015;A06;LAXATIFS;28;2461504;3339131;737
2015;A06;LAXATIFS;32;4760738;6009976;792
2015;A06;LAXATIFS;44;3284250;5559051;591
2015;A06;LAXATIFS;52;2608597;3718512;702
2015;A06;LAXATIFS;53;2124470;3293850;645
2015;A06;LAXATIFS;75;4953089;5911482;838
2015;A06;LAXATIFS;76;4646734;5774185;805
2015;A06;LAXATIFS;84;4791141;7877698;608
2015;A06;LAXATIFS;93;4069470;5007977;813
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;11;2653896;12082144;220
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;24;546680;2578592;212
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;27;629523;2820940;223
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;28;790237;3339131;237
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;32;2093978;6009976;348
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;44;1425072;5559051;256
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;52;597288;3718512;161
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;53;597547;3293850;181
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;75;1178009;5911482;199
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;76;1166121;5774185;202
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;84;1469984;7877698;187
2015;A07;ANTIDIARRHEIQUES, ANTIINFLAMMATOIRES ET ANTIINFECTIEUX INTESTINAUX;93;1256620;5007977;251
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;11;177038;12082144;15
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;24;54060;2578592;21
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;27;63631;2820940;23
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;28;63320;3339131;19
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;32;153704;6009976;26
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;44;127269;5559051;23
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;52;72625;3718512;20
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;53;80826;3293850;25
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;75;129684;5911482;22
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;76;115798;5774185;20
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;84;168581;7877698;21
2015;A09;MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES;93;143273;5007977;29
2015;A10;MEDICAMENTS DU DIABETE;11;10493892;12082144;869
2015;A10;MEDICAMENTS DU DIABETE;24;2757931;2578592;1070
2015;A10;MEDICAMENTS DU DIABETE;27;3067809;2820940;1088
2015;A10;MEDICAMENTS DU DIABETE;28;3162009;3339131;947
2015;A10;MEDICAMENTS DU DIABETE;32;6852763;6009976;1140
2015;A10;MEDICAMENTS DU DIABETE;44;6067463;5559051;1091
2015;A10;MEDICAMENTS DU DIABETE;52;2578685;3718512;693
2015;A10;MEDICAMENTS DU DIABETE;53;2176917;3293850;661
2015;A10;MEDICAMENTS DU DIABETE;75;5779596;5911482;978
2015;A10;MEDICAMENTS DU DIABETE;76;5610589;5774185;972
2015;A10;MEDICAMENTS DU DIABETE;84;7040607;7877698;894
2015;A10;MEDICAMENTS DU DIABETE;93;6012439;5007977;1201
2015;A11;VITAMINES;11;8190764;12082144;678
2015;A11;VITAMINES;24;1381143;2578592;536
2015;A11;VITAMINES;27;1483568;2820940;526
2015;A11;VITAMINES;28;1641259;3339131;492
2015;A11;VITAMINES;32;4147915;6009976;690
2015;A11;VITAMINES;44;3473962;5559051;625
2015;A11;VITAMINES;52;2039595;3718512;548
2015;A11;VITAMINES;53;1978048;3293850;601
2015;A11;VITAMINES;75;3222863;5911482;545
2015;A11;VITAMINES;76;2743993;5774185;475
2015;A11;VITAMINES;84;3836633;7877698;487
2015;A11;VITAMINES;93;3441920;5007977;687
2015;A12;SUPPLEMENTS MINERAUX;11;2905059;12082144;240
2015;A12;SUPPLEMENTS MINERAUX;24;841381;2578592;326
2015;A12;SUPPLEMENTS MINERAUX;27;976007;2820940;346
2015;A12;SUPPLEMENTS MINERAUX;28;1055326;3339131;316
2015;A12;SUPPLEMENTS MINERAUX;32;2108400;6009976;351
2015;A12;SUPPLEMENTS MINERAUX;44;3066446;5559051;552
2015;A12;SUPPLEMENTS MINERAUX;52;1269258;3718512;341
2015;A12;SUPPLEMENTS MINERAUX;53;1196016;3293850;363
2015;A12;SUPPLEMENTS MINERAUX;75;1874685;5911482;317
2015;A12;SUPPLEMENTS MINERAUX;76;1520345;5774185;263
2015;A12;SUPPLEMENTS MINERAUX;84;2076499;7877698;264
2015;A12;SUPPLEMENTS MINERAUX;93;1569714;5007977;313
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;11;298858;12082144;25
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;24;68934;2578592;27
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;27;85777;2820940;30
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;28;93815;3339131;28
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;32;242067;6009976;40
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;44;204231;5559051;37
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;52;103991;3718512;28
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;53;96278;3293850;29
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;75;159150;5911482;27
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;76;237116;5774185;41
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;84;265634;7877698;34
2015;A16;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;93;271274;5007977;54
2015;B01;ANTITHROMBOTIQUES;11;10271046;12082144;850
2015;B01;ANTITHROMBOTIQUES;24;3216420;2578592;1247
2015;B01;ANTITHROMBOTIQUES;27;3705715;2820940;1314
2015;B01;ANTITHROMBOTIQUES;28;4280678;3339131;1282
2015;B01;ANTITHROMBOTIQUES;32;8105352;6009976;1349
2015;B01;ANTITHROMBOTIQUES;44;7337329;5559051;1320
2015;B01;ANTITHROMBOTIQUES;52;4164670;3718512;1120
2015;B01;ANTITHROMBOTIQUES;53;4101688;3293850;1245
2015;B01;ANTITHROMBOTIQUES;75;7858391;5911482;1329
2015;B01;ANTITHROMBOTIQUES;76;7622104;5774185;1320
2015;B01;ANTITHROMBOTIQUES;84;8758773;7877698;1112
2015;B01;ANTITHROMBOTIQUES;93;7007586;5007977;1399
2015;B02;ANTIHEMMORRAGIQUES;11;284599;12082144;24
2015;B02;ANTIHEMMORRAGIQUES;24;69642;2578592;27
2015;B02;ANTIHEMMORRAGIQUES;27;62468;2820940;22
2015;B02;ANTIHEMMORRAGIQUES;28;86272;3339131;26
2015;B02;ANTIHEMMORRAGIQUES;32;166100;6009976;28
2015;B02;ANTIHEMMORRAGIQUES;44;131884;5559051;24
2015;B02;ANTIHEMMORRAGIQUES;52;88392;3718512;24
2015;B02;ANTIHEMMORRAGIQUES;53;77257;3293850;23
2015;B02;ANTIHEMMORRAGIQUES;75;148298;5911482;25
2015;B02;ANTIHEMMORRAGIQUES;76;145556;5774185;25
2015;B02;ANTIHEMMORRAGIQUES;84;187863;7877698;24
2015;B02;ANTIHEMMORRAGIQUES;93;149282;5007977;30
2015;B03;PREPARATIONS ANTIANEMIQUES;11;4103532;12082144;340
2015;B03;PREPARATIONS ANTIANEMIQUES;24;658285;2578592;255
2015;B03;PREPARATIONS ANTIANEMIQUES;27;826116;2820940;293
2015;B03;PREPARATIONS ANTIANEMIQUES;28;981947;3339131;294
2015;B03;PREPARATIONS ANTIANEMIQUES;32;2158317;6009976;359
2015;B03;PREPARATIONS ANTIANEMIQUES;44;1710098;5559051;308
2015;B03;PREPARATIONS ANTIANEMIQUES;52;893862;3718512;240
2015;B03;PREPARATIONS ANTIANEMIQUES;53;925964;3293850;281
2015;B03;PREPARATIONS ANTIANEMIQUES;75;1504155;5911482;254
2015;B03;PREPARATIONS ANTIANEMIQUES;76;1528579;5774185;265
2015;B03;PREPARATIONS ANTIANEMIQUES;84;1789330;7877698;227
2015;B03;PREPARATIONS ANTIANEMIQUES;93;1732077;5007977;346
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;11;2234860;12082144;185
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;24;422437;2578592;164
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;27;511366;2820940;181
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;28;960780;3339131;288
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;32;1284717;6009976;214
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;44;1399514;5559051;252
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;52;518149;3718512;139
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;53;675489;3293850;205
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;75;1633788;5911482;276
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;76;1804815;5774185;313
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;84;1564137;7877698;199
2015;B05;SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION;93;2617324;5007977;523
2015;C01;MEDICAMENTS EN CARDIOLOGIE;11;2436475;12082144;202
2015;C01;MEDICAMENTS EN CARDIOLOGIE;24;863444;2578592;335
2015;C01;MEDICAMENTS EN CARDIOLOGIE;27;833106;2820940;295
2015;C01;MEDICAMENTS EN CARDIOLOGIE;28;1077840;3339131;323
2015;C01;MEDICAMENTS EN CARDIOLOGIE;32;1982768;6009976;330
2015;C01;MEDICAMENTS EN CARDIOLOGIE;44;1894503;5559051;341
2015;C01;MEDICAMENTS EN CARDIOLOGIE;52;927696;3718512;249
2015;C01;MEDICAMENTS EN CARDIOLOGIE;53;875709;3293850;266
2015;C01;MEDICAMENTS EN CARDIOLOGIE;75;2180807;5911482;369
2015;C01;MEDICAMENTS EN CARDIOLOGIE;76;1965079;5774185;340
2015;C01;MEDICAMENTS EN CARDIOLOGIE;84;1912064;7877698;243
2015;C01;MEDICAMENTS EN CARDIOLOGIE;93;1811327;5007977;362
2015;C02;ANTIHYPERTENSEURS;11;1239533;12082144;103
2015;C02;ANTIHYPERTENSEURS;24;402380;2578592;156
2015;C02;ANTIHYPERTENSEURS;27;498277;2820940;177
2015;C02;ANTIHYPERTENSEURS;28;519794;3339131;156
2015;C02;ANTIHYPERTENSEURS;32;1423950;6009976;237
2015;C02;ANTIHYPERTENSEURS;44;1220874;5559051;220
2015;C02;ANTIHYPERTENSEURS;52;414961;3718512;112
2015;C02;ANTIHYPERTENSEURS;53;412927;3293850;125
2015;C02;ANTIHYPERTENSEURS;75;902886;5911482;153
2015;C02;ANTIHYPERTENSEURS;76;582216;5774185;101
